episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/entropy_coeff,info/learner/default_policy/learner_stats/policy_entropy,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss 
-16.0,-21.0,-20.04,3849.79,8,8,2049920,320,2049920,False,2500,246,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_17-09-38,1650713978,10.017033338546753,2488.666985273361,28360,DESKTOP-1HD8C9H,127.0.0.1,2488.666985273361,78720,246,11.156481266021729,"[-19.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -20.0, -21.0, -20.0, -18.0, -19.0, -18.0, -21.0, -20.0, -18.0, -21.0, -19.0, -21.0, -19.0, -19.0, -21.0, -21.0, -21.0, -20.0, -21.0, -19.0, -19.0, -19.0, -20.0, -17.0, -21.0, -16.0, -21.0, -21.0, -17.0, -20.0, -20.0, -16.0, -19.0, -17.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -19.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -20.0, -21.0, -19.0, -21.0, -21.0, -19.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -17.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0]","[4330, 3589, 4044, 3248, 3942, 3801, 3409, 4035, 3313, 4056, 3541, 4160, 4207, 3847, 4181, 3305, 4359, 4902, 3976, 3760, 3244, 4061, 4313, 3838, 4097, 3297, 3720, 3057, 4700, 4417, 4237, 3701, 5360, 3533, 6399, 4086, 3653, 5963, 5326, 4652, 5208, 4551, 5483, 3541, 3725, 3484, 3751, 4268, 4029, 4085, 4686, 4348, 5277, 4183, 3977, 3722, 3786, 4536, 3173, 3488, 3592, 3486, 3956, 3378, 3057, 4947, 4224, 3653, 3057, 3725, 3372, 3057, 3545, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3321, 3653, 3057, 3057, 3057, 3169, 3057, 3513, 3301, 3057, 4112, 4687, 3660, 3754, 3714, 3676, 3925, 3687]",376.62,849.663,6.25,51201.563,21.854,14642.951,14.069,2049920,2049920,2049920,320,2049920,13.757142857142856,6.599999999999999,0.0001,0.01,316.49346923828125,-2.901913642883301,2.0148019790649414
-16.0,-21.0,-20.0,3874.0,8,8,2058560,320,2058560,False,2508,247,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_17-09-49,1650713989,10.202835321426392,2498.8698205947876,28360,DESKTOP-1HD8C9H,127.0.0.1,2498.8698205947876,79040,247,11.156481266021729,"[-21.0, -20.0, -21.0, -20.0, -18.0, -19.0, -18.0, -21.0, -20.0, -18.0, -21.0, -19.0, -21.0, -19.0, -19.0, -21.0, -21.0, -21.0, -20.0, -21.0, -19.0, -19.0, -19.0, -20.0, -17.0, -21.0, -16.0, -21.0, -21.0, -17.0, -20.0, -20.0, -16.0, -19.0, -17.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -19.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -20.0, -21.0, -19.0, -21.0, -21.0, -19.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -17.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -20.0, -19.0, -21.0, -19.0, -19.0]","[3313, 4056, 3541, 4160, 4207, 3847, 4181, 3305, 4359, 4902, 3976, 3760, 3244, 4061, 4313, 3838, 4097, 3297, 3720, 3057, 4700, 4417, 4237, 3701, 5360, 3533, 6399, 4086, 3653, 5963, 5326, 4652, 5208, 4551, 5483, 3541, 3725, 3484, 3751, 4268, 4029, 4085, 4686, 4348, 5277, 4183, 3977, 3722, 3786, 4536, 3173, 3488, 3592, 3486, 3956, 3378, 3057, 4947, 4224, 3653, 3057, 3725, 3372, 3057, 3545, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3321, 3653, 3057, 3057, 3057, 3169, 3057, 3513, 3301, 3057, 4112, 4687, 3660, 3754, 3714, 3676, 3925, 3687, 4543, 3409, 3869, 3855, 4180, 4021, 4045, 4897]",378.998,844.332,9.374,34136.719,21.853,14643.606,14.072,2058560,2058560,2058560,320,2058560,13.678571428571429,6.599999999999999,0.0001,0.01,280.62457275390625,4.524496078491211,2.5018763542175293
-16.0,-21.0,-20.03,3892.25,8,8,2066880,320,2066880,False,2516,248,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_17-09-59,1650713999,10.237123727798462,2509.106944322586,28360,DESKTOP-1HD8C9H,127.0.0.1,2509.106944322586,79360,248,11.156481266021729,"[-20.0, -18.0, -21.0, -19.0, -21.0, -19.0, -19.0, -21.0, -21.0, -21.0, -20.0, -21.0, -19.0, -19.0, -19.0, -20.0, -17.0, -21.0, -16.0, -21.0, -21.0, -17.0, -20.0, -20.0, -16.0, -19.0, -17.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -19.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -20.0, -21.0, -19.0, -21.0, -21.0, -19.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -17.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -20.0, -19.0, -21.0, -19.0, -19.0, -21.0, -20.0, -20.0, -20.0, -21.0, -19.0, -21.0, -19.0]","[4359, 4902, 3976, 3760, 3244, 4061, 4313, 3838, 4097, 3297, 3720, 3057, 4700, 4417, 4237, 3701, 5360, 3533, 6399, 4086, 3653, 5963, 5326, 4652, 5208, 4551, 5483, 3541, 3725, 3484, 3751, 4268, 4029, 4085, 4686, 4348, 5277, 4183, 3977, 3722, 3786, 4536, 3173, 3488, 3592, 3486, 3956, 3378, 3057, 4947, 4224, 3653, 3057, 3725, 3372, 3057, 3545, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3321, 3653, 3057, 3057, 3057, 3169, 3057, 3513, 3301, 3057, 4112, 4687, 3660, 3754, 3714, 3676, 3925, 3687, 4543, 3409, 3869, 3855, 4180, 4021, 4045, 4897, 3612, 4200, 4200, 4681, 3318, 4063, 4033, 4328]",372.618,858.789,6.25,51200.391,21.846,14647.841,12.506,2066880,2066880,2066880,320,2066880,13.699999999999998,6.599999999999998,0.0001,0.01,315.9925537109375,24.689525604248047,23.84866714477539
-16.0,-21.0,-20.05,3855.14,10,8,2075520,320,2075520,False,2526,249,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_17-10-09,1650714009,10.335464239120483,2519.4424085617065,28360,DESKTOP-1HD8C9H,127.0.0.1,2519.4424085617065,79680,249,11.156481266021729,"[-20.0, -21.0, -19.0, -19.0, -19.0, -20.0, -17.0, -21.0, -16.0, -21.0, -21.0, -17.0, -20.0, -20.0, -16.0, -19.0, -17.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -19.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -20.0, -21.0, -19.0, -21.0, -21.0, -19.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -17.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -20.0, -19.0, -21.0, -19.0, -19.0, -21.0, -20.0, -20.0, -20.0, -21.0, -19.0, -21.0, -19.0, -21.0, -21.0, -20.0, -20.0, -21.0, -18.0, -20.0, -21.0, -20.0, -20.0]","[3720, 3057, 4700, 4417, 4237, 3701, 5360, 3533, 6399, 4086, 3653, 5963, 5326, 4652, 5208, 4551, 5483, 3541, 3725, 3484, 3751, 4268, 4029, 4085, 4686, 4348, 5277, 4183, 3977, 3722, 3786, 4536, 3173, 3488, 3592, 3486, 3956, 3378, 3057, 4947, 4224, 3653, 3057, 3725, 3372, 3057, 3545, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3321, 3653, 3057, 3057, 3057, 3169, 3057, 3513, 3301, 3057, 4112, 4687, 3660, 3754, 3714, 3676, 3925, 3687, 4543, 3409, 3869, 3855, 4180, 4021, 4045, 4897, 3612, 4200, 4200, 4681, 3318, 4063, 4033, 4328, 3057, 3057, 3817, 3968, 3169, 5084, 3483, 3376, 3517, 3608]",388.434,823.82,9.373,34140.192,21.853,14642.999,12.498,2075520,2075520,2075520,320,2075520,14.059999999999999,6.599999999999998,0.0001,0.01,349.4986877441406,22.75800323486328,9.178099632263184
-16.0,-21.0,-20.08,3854.33,8,8,2084160,320,2084160,False,2534,250,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_17-10-19,1650714019,10.173994064331055,2529.6164026260376,28360,DESKTOP-1HD8C9H,127.0.0.1,2529.6164026260376,80000,250,11.156481266021729,"[-16.0, -21.0, -21.0, -17.0, -20.0, -20.0, -16.0, -19.0, -17.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -19.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -20.0, -21.0, -19.0, -21.0, -21.0, -19.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -17.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -20.0, -19.0, -21.0, -19.0, -19.0, -21.0, -20.0, -20.0, -20.0, -21.0, -19.0, -21.0, -19.0, -21.0, -21.0, -20.0, -20.0, -21.0, -18.0, -20.0, -21.0, -20.0, -20.0, -19.0, -21.0, -21.0, -21.0, -20.0, -19.0, -19.0, -19.0]","[6399, 4086, 3653, 5963, 5326, 4652, 5208, 4551, 5483, 3541, 3725, 3484, 3751, 4268, 4029, 4085, 4686, 4348, 5277, 4183, 3977, 3722, 3786, 4536, 3173, 3488, 3592, 3486, 3956, 3378, 3057, 4947, 4224, 3653, 3057, 3725, 3372, 3057, 3545, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3321, 3653, 3057, 3057, 3057, 3169, 3057, 3513, 3301, 3057, 4112, 4687, 3660, 3754, 3714, 3676, 3925, 3687, 4543, 3409, 3869, 3855, 4180, 4021, 4045, 4897, 3612, 4200, 4200, 4681, 3318, 4063, 4033, 4328, 3057, 3057, 3817, 3968, 3169, 5084, 3483, 3376, 3517, 3608, 4311, 3693, 3732, 3486, 3589, 4580, 4962, 4291]",372.633,858.753,3.128,102317.254,26.558,12049.243,12.49,2084160,2084160,2084160,320,2084160,13.650000000000002,6.599999999999999,0.0001,0.01,317.1346740722656,3.6111087799072266,8.174654006958008
-17.0,-21.0,-20.15,3799.11,7,8,2092480,320,2092480,False,2541,251,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_17-10-29,1650714029,9.970772743225098,2539.5871753692627,28360,DESKTOP-1HD8C9H,127.0.0.1,2539.5871753692627,80320,251,11.156481266021729,"[-19.0, -17.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -19.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -20.0, -21.0, -19.0, -21.0, -21.0, -19.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -17.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -20.0, -19.0, -21.0, -19.0, -19.0, -21.0, -20.0, -20.0, -20.0, -21.0, -19.0, -21.0, -19.0, -21.0, -21.0, -20.0, -20.0, -21.0, -18.0, -20.0, -21.0, -20.0, -20.0, -19.0, -21.0, -21.0, -21.0, -20.0, -19.0, -19.0, -19.0, -17.0, -20.0, -19.0, -21.0, -20.0, -21.0, -20.0]","[4551, 5483, 3541, 3725, 3484, 3751, 4268, 4029, 4085, 4686, 4348, 5277, 4183, 3977, 3722, 3786, 4536, 3173, 3488, 3592, 3486, 3956, 3378, 3057, 4947, 4224, 3653, 3057, 3725, 3372, 3057, 3545, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3321, 3653, 3057, 3057, 3057, 3169, 3057, 3513, 3301, 3057, 4112, 4687, 3660, 3754, 3714, 3676, 3925, 3687, 4543, 3409, 3869, 3855, 4180, 4021, 4045, 4897, 3612, 4200, 4200, 4681, 3318, 4063, 4033, 4328, 3057, 3057, 3817, 3968, 3169, 5084, 3483, 3376, 3517, 3608, 4311, 3693, 3732, 3486, 3589, 4580, 4962, 4291, 6035, 3731, 4242, 3726, 4345, 3409, 4277]",387.184,826.481,3.124,102430.478,29.681,10781.415,12.488,2092480,2092480,2092480,320,2092480,14.057142857142855,6.599999999999999,0.0001,0.01,337.8665466308594,5.426759719848633,5.623770713806152
-17.0,-21.0,-20.11,3827.29,7,8,2100800,320,2100800,False,2548,252,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_17-10-40,1650714040,10.049112558364868,2549.6362879276276,28360,DESKTOP-1HD8C9H,127.0.0.1,2549.6362879276276,80640,252,11.156481266021729,"[-21.0, -20.0, -20.0, -19.0, -19.0, -19.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -20.0, -21.0, -19.0, -21.0, -21.0, -19.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -17.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -20.0, -19.0, -21.0, -19.0, -19.0, -21.0, -20.0, -20.0, -20.0, -21.0, -19.0, -21.0, -19.0, -21.0, -21.0, -20.0, -20.0, -21.0, -18.0, -20.0, -21.0, -20.0, -20.0, -19.0, -21.0, -21.0, -21.0, -20.0, -19.0, -19.0, -19.0, -17.0, -20.0, -19.0, -21.0, -20.0, -21.0, -20.0, -18.0, -20.0, -21.0, -20.0, -20.0, -17.0, -19.0]","[4029, 4085, 4686, 4348, 5277, 4183, 3977, 3722, 3786, 4536, 3173, 3488, 3592, 3486, 3956, 3378, 3057, 4947, 4224, 3653, 3057, 3725, 3372, 3057, 3545, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3321, 3653, 3057, 3057, 3057, 3169, 3057, 3513, 3301, 3057, 4112, 4687, 3660, 3754, 3714, 3676, 3925, 3687, 4543, 3409, 3869, 3855, 4180, 4021, 4045, 4897, 3612, 4200, 4200, 4681, 3318, 4063, 4033, 4328, 3057, 3057, 3817, 3968, 3169, 5084, 3483, 3376, 3517, 3608, 4311, 3693, 3732, 3486, 3589, 4580, 4962, 4291, 6035, 3731, 4242, 3726, 4345, 3409, 4277, 5752, 4800, 3301, 4538, 3615, 5107, 4508]",388.408,823.876,4.686,68283.337,23.427,13659.336,39.073,2100800,2100800,2100800,320,2100800,13.41333333333333,6.599999999999998,0.0001,0.01,300.0581970214844,83.20372009277344,23.637798309326172
-17.0,-21.0,-20.02,3874.3,11,8,2109440,320,2109440,False,2559,253,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_17-10-50,1650714050,10.234034538269043,2559.8703224658966,28360,DESKTOP-1HD8C9H,127.0.0.1,2559.8703224658966,80960,253,11.156481266021729,"[-20.0, -20.0, -21.0, -19.0, -21.0, -21.0, -19.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -17.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -20.0, -19.0, -21.0, -19.0, -19.0, -21.0, -20.0, -20.0, -20.0, -21.0, -19.0, -21.0, -19.0, -21.0, -21.0, -20.0, -20.0, -21.0, -18.0, -20.0, -21.0, -20.0, -20.0, -19.0, -21.0, -21.0, -21.0, -20.0, -19.0, -19.0, -19.0, -17.0, -20.0, -19.0, -21.0, -20.0, -21.0, -20.0, -18.0, -20.0, -21.0, -20.0, -20.0, -17.0, -19.0, -19.0, -18.0, -21.0, -17.0, -21.0, -19.0, -20.0, -18.0, -19.0, -20.0, -17.0]","[3488, 3592, 3486, 3956, 3378, 3057, 4947, 4224, 3653, 3057, 3725, 3372, 3057, 3545, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3321, 3653, 3057, 3057, 3057, 3169, 3057, 3513, 3301, 3057, 4112, 4687, 3660, 3754, 3714, 3676, 3925, 3687, 4543, 3409, 3869, 3855, 4180, 4021, 4045, 4897, 3612, 4200, 4200, 4681, 3318, 4063, 4033, 4328, 3057, 3057, 3817, 3968, 3169, 5084, 3483, 3376, 3517, 3608, 4311, 3693, 3732, 3486, 3589, 4580, 4962, 4291, 6035, 3731, 4242, 3726, 4345, 3409, 4277, 5752, 4800, 3301, 4538, 3615, 5107, 4508, 5019, 4432, 4432, 5126, 3726, 4239, 4032, 4694, 4477, 4702, 5624]",369.153,866.848,9.378,34123.701,23.416,13666.04,12.492,2109440,2109440,2109440,320,2109440,13.80714285714286,6.599999999999999,0.0001,0.01,335.5434875488281,-4.640562057495117,11.003599166870117
-17.0,-21.0,-19.99,3913.63,6,8,2117760,320,2117760,False,2565,254,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_17-11-00,1650714060,10.174802780151367,2570.045125246048,28360,DESKTOP-1HD8C9H,127.0.0.1,2570.045125246048,81280,254,11.156481266021729,"[-19.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -17.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -20.0, -19.0, -21.0, -19.0, -19.0, -21.0, -20.0, -20.0, -20.0, -21.0, -19.0, -21.0, -19.0, -21.0, -21.0, -20.0, -20.0, -21.0, -18.0, -20.0, -21.0, -20.0, -20.0, -19.0, -21.0, -21.0, -21.0, -20.0, -19.0, -19.0, -19.0, -17.0, -20.0, -19.0, -21.0, -20.0, -21.0, -20.0, -18.0, -20.0, -21.0, -20.0, -20.0, -17.0, -19.0, -19.0, -18.0, -21.0, -17.0, -21.0, -19.0, -20.0, -18.0, -19.0, -20.0, -17.0, -19.0, -21.0, -19.0, -21.0, -18.0, -21.0]","[4947, 4224, 3653, 3057, 3725, 3372, 3057, 3545, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3321, 3653, 3057, 3057, 3057, 3169, 3057, 3513, 3301, 3057, 4112, 4687, 3660, 3754, 3714, 3676, 3925, 3687, 4543, 3409, 3869, 3855, 4180, 4021, 4045, 4897, 3612, 4200, 4200, 4681, 3318, 4063, 4033, 4328, 3057, 3057, 3817, 3968, 3169, 5084, 3483, 3376, 3517, 3608, 4311, 3693, 3732, 3486, 3589, 4580, 4962, 4291, 6035, 3731, 4242, 3726, 4345, 3409, 4277, 5752, 4800, 3301, 4538, 3615, 5107, 4508, 5019, 4432, 4432, 5126, 3726, 4239, 4032, 4694, 4477, 4702, 5624, 4861, 3297, 4107, 3301, 5122, 4202]",369.068,867.049,6.852,46703.921,25.721,12441.299,9.494,2117760,2117760,2117760,320,2117760,13.353333333333333,6.599999999999998,0.0001,0.01,332.684814453125,-26.7357120513916,7.659085273742676
-17.0,-21.0,-19.96,3951.16,9,8,2126400,320,2126400,False,2574,255,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_17-11-10,1650714070,10.134225368499756,2580.1793506145477,28360,DESKTOP-1HD8C9H,127.0.0.1,2580.1793506145477,81600,255,11.156481266021729,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -17.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -20.0, -19.0, -21.0, -19.0, -19.0, -21.0, -20.0, -20.0, -20.0, -21.0, -19.0, -21.0, -19.0, -21.0, -21.0, -20.0, -20.0, -21.0, -18.0, -20.0, -21.0, -20.0, -20.0, -19.0, -21.0, -21.0, -21.0, -20.0, -19.0, -19.0, -19.0, -17.0, -20.0, -19.0, -21.0, -20.0, -21.0, -20.0, -18.0, -20.0, -21.0, -20.0, -20.0, -17.0, -19.0, -19.0, -18.0, -21.0, -17.0, -21.0, -19.0, -20.0, -18.0, -19.0, -20.0, -17.0, -19.0, -21.0, -19.0, -21.0, -18.0, -21.0, -21.0, -21.0, -18.0, -20.0, -19.0, -21.0, -21.0, -19.0, -21.0]","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3321, 3653, 3057, 3057, 3057, 3169, 3057, 3513, 3301, 3057, 4112, 4687, 3660, 3754, 3714, 3676, 3925, 3687, 4543, 3409, 3869, 3855, 4180, 4021, 4045, 4897, 3612, 4200, 4200, 4681, 3318, 4063, 4033, 4328, 3057, 3057, 3817, 3968, 3169, 5084, 3483, 3376, 3517, 3608, 4311, 3693, 3732, 3486, 3589, 4580, 4962, 4291, 6035, 3731, 4242, 3726, 4345, 3409, 4277, 5752, 4800, 3301, 4538, 3615, 5107, 4508, 5019, 4432, 4432, 5126, 3726, 4239, 4032, 4694, 4477, 4702, 5624, 4861, 3297, 4107, 3301, 5122, 4202, 3897, 3633, 4665, 3855, 4543, 3612, 4080, 4143, 3962]",367.266,871.303,4.692,68201.798,23.42,13663.688,12.495,2126400,2126400,2126400,320,2126400,14.185714285714285,6.599999999999999,0.0001,0.01,326.1847839355469,18.886198043823242,11.107929229736328
-16.0,-21.0,-19.82,4046.23,8,8,2134720,320,2134720,False,2582,256,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_17-11-20,1650714080,10.00175428390503,2590.1811048984528,28360,DESKTOP-1HD8C9H,127.0.0.1,2590.1811048984528,81920,256,11.156481266021729,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -17.0, -20.0, -20.0, -21.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -20.0, -19.0, -21.0, -19.0, -19.0, -21.0, -20.0, -20.0, -20.0, -21.0, -19.0, -21.0, -19.0, -21.0, -21.0, -20.0, -20.0, -21.0, -18.0, -20.0, -21.0, -20.0, -20.0, -19.0, -21.0, -21.0, -21.0, -20.0, -19.0, -19.0, -19.0, -17.0, -20.0, -19.0, -21.0, -20.0, -21.0, -20.0, -18.0, -20.0, -21.0, -20.0, -20.0, -17.0, -19.0, -19.0, -18.0, -21.0, -17.0, -21.0, -19.0, -20.0, -18.0, -19.0, -20.0, -17.0, -19.0, -21.0, -19.0, -21.0, -18.0, -21.0, -21.0, -21.0, -18.0, -20.0, -19.0, -21.0, -21.0, -19.0, -21.0, -17.0, -19.0, -21.0, -20.0, -20.0, -20.0, -21.0, -16.0]","[3321, 3653, 3057, 3057, 3057, 3169, 3057, 3513, 3301, 3057, 4112, 4687, 3660, 3754, 3714, 3676, 3925, 3687, 4543, 3409, 3869, 3855, 4180, 4021, 4045, 4897, 3612, 4200, 4200, 4681, 3318, 4063, 4033, 4328, 3057, 3057, 3817, 3968, 3169, 5084, 3483, 3376, 3517, 3608, 4311, 3693, 3732, 3486, 3589, 4580, 4962, 4291, 6035, 3731, 4242, 3726, 4345, 3409, 4277, 5752, 4800, 3301, 4538, 3615, 5107, 4508, 5019, 4432, 4432, 5126, 3726, 4239, 4032, 4694, 4477, 4702, 5624, 4861, 3297, 4107, 3301, 5122, 4202, 3897, 3633, 4665, 3855, 4543, 3612, 4080, 4143, 3962, 5039, 4362, 3057, 3446, 4111, 3883, 4006, 6059]",391.085,818.236,10.944,29240.953,18.725,17089.505,14.059,2134720,2134720,2134720,320,2134720,13.521428571428574,6.599999999999999,0.0001,0.01,318.5293273925781,-41.05741500854492,3.641069173812866
